ID,Tenant Code,Trade Name,Tin,Document Type,GL Account,Doc. No.,Ref. No.,Posting Date,Due Date,Bank Code,Bank Name,Debit,Credit
374130,AM-LT000841,K-BIMBOY KOREAN RESTAURANT,000-409-490-990,Payment,Rent Receivables,OR0020313,GL0054545,2024-01-10,,B-015,PNB,0,-16050.00
374192,AM-LT000190,QUADTECHNOLOGY MOBILE PHONES AND ACCESSORIES,,Payment,Rent Receivables,OR0020315,GL0055669,2024-01-10,,B-015,PNB,0,-21400.00
376346,AM-LT000809,RIBSHACK  GRILL CORP. - STORAGE ROOM,,Payment,Rent Receivables,OR0020698,GL0054682,2024-01-10,,B-015,PNB,0,-21400.00
376135,AM-LT000056,ORO CHINA PAWNSHOP,110-718-946-017,Payment,Rent Receivables,OR0020685,GL0055653,2024-01-10,,B-015,PNB,0,-25894.00
374066,AM-LT000207,LYN`S LUGAW  HOUSE,,Payment,Rent Receivables,OR0020311,GL0055623,2024-01-10,,B-015,PNB,0,-32100.00
374070,AM-LT000058,M. LHUILLIER PHILIPPINES INC,002-394-238-010,Payment,Rent Receivables,OR0020312,GL0055643,2024-01-10,,B-015,PNB,0,-39637.08
374253,AM-LT000079,CLOA PAWNSHOP,,Payment,Rent Receivables,OR0020316,GL0055576,2024-01-10,,B-015,PNB,0,-70620.00
376354,AM-LT000663,SYNCHRO,,Payment,Rent Receivables,OR0020700,GL0055705,2024-01-11,,B-015,PNB,0,-34240.00
380285,AM-LT000131,GLOBE TELECOM INC. - Basic Rent,,Payment,Rent Receivables,0020745,GL0055602,2024-01-11,,B-008,PNB - Main,0,-53514.66
374470,AM-LT000121,BIG JEWELRY CREATION,,Payment,Rent Receivables,OR0020317,GL0055539,2024-01-11,,B-015,PNB,0,-64200.00
377362,AM-LT000086,DAISO JAPAN,,Payment,Rent Receivables,OR0020713,GL0055582,2024-01-11,,B-015,PNB,0,-232042.10
379731,AM-LT000039,BENCH,000-844-246-000,Payment Adjustment,Rent Receivables,OR0020683,GL0055907,2024-01-12,,B-015,PNB,129841.31,0
376143,AM-LT000070,ABENSON - BILLBOARD,,Payment,Rent Receivables,OR0020684,GL0055841,2024-01-12,,B-015,PNB,0,-10700.00
374555,AM-LT000185,BOHOL PERSONS WITH DISABILITY WORKERS MULTIPURPOSE COOPERATIVE,,Payment,Rent Receivables,OR0020319,GL0055564,2024-01-12,,B-015,PNB,0,-15200.00
385093,AM-LT000022,MICHE CELLPHONE ACCESSORIES,471-059-519-001,Payment,Rent Receivables,OR0020779,GL0055641,2024-01-12,,B-015,PNB,0,-21400.00
374605,AM-LT000041,STICKER RACE PRINTS,494-403-926-000,Payment,Rent Receivables,OR0020318,GL0055702,2024-01-12,,B-015,PNB,0,-21400.00
376189,AM-LT000335,REAL ME,,Payment,Rent Receivables,OR0020682,GL0055671,2024-01-12,,B-015,PNB,0,-32100.00
376181,AM-LT000115,VIVO,,Payment,Rent Receivables,OR0020682,GL0055717,2024-01-12,,B-015,PNB,0,-32100.00
376169,AM-LT000118,CIGNAL,,Payment,Rent Receivables,OR0020682,GL0055687,2024-01-12,,B-015,PNB,0,-42800.00
376177,AM-LT000113,HUAWEI,,Payment,Rent Receivables,OR0020682,GL0055604,2024-01-12,,B-015,PNB,0,-42800.00
376185,AM-LT000114,OPPO,,Payment,Rent Receivables,OR0020682,GL0055651,2024-01-12,,B-015,PNB,0,-42800.00
376173,AM-LT000116,SAMSUNG,,Payment,Rent Receivables,OR0020682,GL0055680,2024-01-12,,B-015,PNB,0,-53500.00
376165,AM-LT000117,SAVE N` EARN - 5F,,Payment,Rent Receivables,OR0020682,GL0055685,2024-01-12,,B-015,PNB,0,-90072.60
379735,AM-LT000039,BENCH,000-844-246-000,Payment,Rent Receivables,0020683,GL0055907,2024-01-12,,B-008,PNB - Main,0,-129841.31
376145,AM-LT000039,BENCH,000-844-246-000,Payment,Rent Receivables,OR0020683,GL0055907,2024-01-12,,B-015,PNB,0,-129841.31
376139,AM-LT000054,ABENSON,006-121-117-000,Payment,Rent Receivables,OR0020684,GL0055720,2024-01-12,,B-015,PNB,0,-176424.42
374652,AM-LT000217,BLACK CHAI MILKTEA SHOP,,Payment,Rent Receivables,OR20321,GL0055560,2024-01-13,,B-015,PNB,0,-25680.00
374656,AM-LT000082,RICHER TEA,,Payment,Rent Receivables,OR20320,GL0055673,2024-01-13,,B-015,PNB,0,-61792.50
374786,AM-ST000418,JEWELYNNE FASHION GALLERIES,,Payment,Rent Receivables,OR0020327,GL0055937,2024-01-15,,B-015,PNB,0,-9000.00
374766,AM-LT000016,BLACK PEARL,430-740-474-000,Payment,Rent Receivables,OR0020324,GL0055562,2024-01-15,,B-015,PNB,0,-16050.00
374788,AM-LT000450,BUKO FRESH AND ICE SCRAMBLE,,Payment,Rent Receivables,OR0020328,GL0044569,2024-01-15,,B-015,PNB,0,-21400.00
374772,AM-LT000021,DUNKIN DONUTS,005-886-781-011,Payment,Rent Receivables,OR0020325,GL0055588,2024-01-15,,B-015,PNB,0,-44940.00
376429,AM-ST000518,GLAM SKINCARE COSMETICS,N/A,Invoice,Rent Receivables,IC0055036,GL0056080,2024-01-16,2024-01-24,,,10700.00,0
374885,AM-LT000036,GECKO TOURS AND TRAVELS,,Payment,Rent Receivables,OR0020329,GL0053600,2024-01-16,,B-015,PNB,0,-1377.00
374977,AM-LT000125,BEBIES LECHON BABOY - NEW,,Payment,Rent Receivables,OR0020331,GL0044495,2024-01-16,,B-015,PNB,0,-9230.02
374969,AM-LT000125,BEBIES LECHON BABOY - NEW,,Payment,Rent Receivables,OR0020331,GL0042642,2024-01-16,,B-015,PNB,0,-9630.00
374973,AM-LT000125,BEBIES LECHON BABOY - NEW,,Payment,Rent Receivables,OR0020331,GL0043782,2024-01-16,,B-015,PNB,0,-9630.00
377133,AM-ST000518,GLAM SKINCARE COSMETICS,N/A,Payment,Rent Receivables,AR0052948,GL0056080,2024-01-16,,B-015,PNB,0,-10700.00
374877,AM-LT000036,GECKO TOURS AND TRAVELS,,Payment,Rent Receivables,OR0020329,GL0051877,2024-01-16,,B-015,PNB,0,-32100.00
374881,AM-LT000036,GECKO TOURS AND TRAVELS,,Payment,Rent Receivables,OR0020329,GL0052879,2024-01-16,,B-015,PNB,0,-32100.00
374140,AM-LT000795,SISIG SARAP CO.,,Payment,Rent Receivables,OR0020314,GL0055694,2024-01-16,,B-015,PNB,0,-32100.00
374887,AM-LT000018,GOLDILOCKS,,Payment,Rent Receivables,OR0020330,GL0055194,2024-01-16,,B-015,PNB,0,-82589.74
375137,AM-LT000867,OUR DELI BREAD /,006-121-744-000,Payment,Rent Receivables,OR0020332,GL0055655,2024-01-17,,B-015,PNB,0,-21400.00
373840,AM-LT000809,RIBSHACK  GRILL CORP. - STORAGE ROOM,,Invoice,Rent Receivables,IC0054892,GL0055904,2024-01-18,2024-01-28,,,21400.00,0
375211,AM-LT000981,SCOOP AND LOADED ICE CREAM STATION,733-720-820-000,Payment,Rent Receivables,OR0020334,GL0055784,2024-01-18,,B-015,PNB,0,-8283.87
375193,AM-LT000087,JOJIE`S PAINITANG BOL-ANON,,Payment,Rent Receivables,OR0020333,GL0052986,2024-01-18,,B-015,PNB,0,-69699.80
375197,AM-LT000087,JOJIE`S PAINITANG BOL-ANON,,Payment,Rent Receivables,OR0020333,GL0053668,2024-01-18,,B-015,PNB,0,-69699.80
375203,AM-LT000087,JOJIE`S PAINITANG BOL-ANON,,Payment,Rent Receivables,OR0020333,GL0054655,2024-01-18,,B-015,PNB,0,-69699.80
375207,AM-LT000087,JOJIE`S PAINITANG BOL-ANON,,Payment,Rent Receivables,OR0020333,GL0055657,2024-01-18,,B-015,PNB,0,-69699.80
375319,AM-LT000028,PAYAG RESTAURANT,925-723-401-000,Payment,Rent Receivables,OR0020335,GL0053670,2024-01-19,,B-015,PNB,0,-17655.00
376338,AM-LT000112,PENSHOPPE,,Payment,Rent Receivables,OR0020691,GL0055852,2024-01-19,,B-009,Banks of the Philippine Islands,0,-434595.54
375361,AM-LT000046,LAY BARE WAXING SALON,,Payment,Rent Receivables,OR20336,GL0055788,2024-01-20,,B-015,PNB,0,-44456.76
375357,AM-LT000130,BEAUTY AND BEYOND FACIAL AND SLIMMING,,Payment,Rent Receivables,OR20337,GL0055792,2024-01-20,,B-015,PNB,0,-59547.04
381305,AM-ST000509,ACCESS DIRECT VISA  AND TRAVEL SERVICES,N/A,Invoice,Rent Receivables,IC-0055351,GL0056470,2024-01-21,2024-01-31,,,2000.00,0
381308,AM-ST000509,ACCESS DIRECT VISA  AND TRAVEL SERVICES,N/A,Payment,Rent Receivables,B0027799,GL0056470,2024-01-21,,,,0,-2000.00
376448,AM-LT000968,SILVER BEST,ON PROCESS,Payment,Rent Receivables,OR0020701,GL-NT0000391,2024-01-22,,B-015,PNB,0,-32100.00
375505,AM-ST000402,AP BOWHOL ARCHERY RANGE,,Payment,Rent Receivables,OR0020338,GL0055771,2024-01-22,,B-015,PNB,0,-64200.00
376320,AM-ST000518,GLAM SKINCARE COSMETICS,N/A,Payment,Rent Receivables,AR18868,GL0055986,2024-01-23,,B-015,PNB,0,-10700.00
376231,AM-LT000025,MARCELA CHICKEN - B. INTING,,Payment,Rent Receivables,AR0020339,GL0054575,2024-01-23,,B-015,PNB,0,-29660.40
376235,AM-LT000025,MARCELA CHICKEN - B. INTING,,Payment,Rent Receivables,AR0020339,GL0055628,2024-01-23,,B-015,PNB,0,-29660.40
377536,AM-LT000067,JOLLIBEE - BILLBOARD,,Payment,Rent Receivables,0020715,GL0055019,2024-01-24,,B-015,PNB,0,-10700.00
376304,AM-LT000669,KIKAY`S LEMONADE STATION,,Payment,Rent Receivables,OR0020340,GL0050125,2024-01-24,,B-015,PNB,0,-16808.00
377528,AM-LT000003,JOLLIBEE,,Payment,Rent Receivables,0020714,GL0055037,2024-01-24,,B-015,PNB,0,-1099793.22
376496,AM-LT000169,TECHNOCARE,,Payment,Rent Receivables,OR0020341,GL0055708,2024-01-25,,B-015,PNB,0,-47080.00
377538,AM-LT000067,JOLLIBEE - BILLBOARD,,Payment,Rent Receivables,0020717,GL0055801,2024-01-26,,B-015,PNB,0,-10700.00
377544,AM-LT000006,GREENWICH -GTG,,Payment,Rent Receivables,0020722,GL0055913,2024-01-26,,B-015,PNB,0,-19854.02
377177,AM-LT000004,RED RIBBON,,Payment,Rent Receivables,OR0020708,GL0055909,2024-01-26,,B-015,PNB,0,-156665.44
377540,AM-LT000005,GREENWICH,,Payment,Rent Receivables,0020721,GL0055915,2024-01-26,,B-015,PNB,0,-466816.28
377532,AM-LT000003,JOLLIBEE,,Payment,Rent Receivables,0020716,GL0055946,2024-01-26,,B-015,PNB,0,-1369229.40
378066,AM-ST000538,PTTORAKABIKA EKA,N/A,Invoice,Rent Receivables,IC-0055082,GL0056165,2024-01-28,2024-02-05,,,1500.00,0
377183,AM-LT000066,RED RIBBON - BILLBOARD,,Payment,Rent Receivables,OR0020710,GL0055806,2024-01-29,,B-015,PNB,0,-6420.00
377548,AM-LT000069,GREENWICH - BILLBOARD,,Payment,Rent Receivables,0020723,GL0055966,2024-01-29,,B-015,PNB,0,-10700.00
376687,AM-LT000035,ST. PATRICKS ROAST,151-009-472-015,Payment,Rent Receivables,0020346,GL0053740,2024-01-29,,B-015,PNB,0,-12840.00
376685,AM-LT000002,OFELIA`S CANTEEN SERVICES,,Payment,Rent Receivables,0020345,GL0053551,2024-01-29,,B-015,PNB,0,-13558.00
376677,AM-LT000027,ALVAS CHICHARON AND FRIED CHICKEN,191-731-269-000,Payment,Rent Receivables,0020344,GL0053549,2024-01-29,,B-015,PNB,0,-15000.00
376683,AM-LT000002,OFELIA`S CANTEEN SERVICES,,Payment,Rent Receivables,0020345,GL0024683,2024-01-29,,B-015,PNB,0,-18232.00
376665,AM-LT000029,APOLLO MOBILE PHONE AND ACCESSORIES HUB,419-135-963-000,Payment,Rent Receivables,0020342,GL0053563,2024-01-29,,B-015,PNB,0,-19260.00
376669,AM-LT000029,APOLLO MOBILE PHONE AND ACCESSORIES HUB,419-135-963-000,Payment,Rent Receivables,0020342,GL0054489,2024-01-29,,B-015,PNB,0,-19260.00
376673,AM-LT000029,APOLLO MOBILE PHONE AND ACCESSORIES HUB,419-135-963-000,Payment,Rent Receivables,0020342,GL0055529,2024-01-29,,B-015,PNB,0,-19260.00
379511,AM-LT000063,POTATO CORNER,,Payment,Rent Receivables,0020741,GL0053680,2024-01-29,,B-015,PNB,0,-32100.00
378114,AM-ST000518,GLAM SKINCARE COSMETICS,N/A,Invoice,Rent Receivables,IC-0055086,GL0056171,2024-01-30,2024-02-07,,,10700.00,0
378117,AM-ST000518,GLAM SKINCARE COSMETICS,N/A,Payment,Rent Receivables,B0027581,GL0056171,2024-01-30,,,,0,-1000.00
376840,AM-LT000037,MISTER DONUT - FOODCART,151-854-347-001,Payment,Rent Receivables,0020347,GL0051950,2024-01-30,,B-015,PNB,0,-16050.00
376844,AM-LT000037,MISTER DONUT - FOODCART,151-854-347-001,Payment,Rent Receivables,0020347,GL0052971,2024-01-30,,B-015,PNB,0,-16050.00
376848,AM-LT000037,MISTER DONUT - FOODCART,151-854-347-001,Payment,Rent Receivables,0020347,GL0053653,2024-01-30,,B-015,PNB,0,-16050.00
376852,AM-LT000037,MISTER DONUT - FOODCART,151-854-347-001,Payment,Rent Receivables,0020347,GL0054618,2024-01-30,,B-015,PNB,0,-16050.00
376856,AM-LT000037,MISTER DONUT - FOODCART,151-854-347-001,Payment,Rent Receivables,0020347,GL0055645,2024-01-30,,B-015,PNB,0,-16050.00
377344,AM-ST000025,CHG GLOBAL INC - EXHIBIT,,Payment,Rent Receivables,OR0020712,GL0049090,2024-01-30,,B-015,PNB,0,-21836.49
376783,AM-LT000189,SNACK ATTACK,,Payment,Rent Receivables,0020348,GL0055691,2024-01-30,,B-015,PNB,0,-53500.00
377346,AM-ST000025,CHG GLOBAL INC - EXHIBIT,,Payment,Rent Receivables,OR0020712,GL0049205,2024-01-30,,B-015,PNB,0,-80250.00
377348,AM-ST000025,CHG GLOBAL INC - EXHIBIT,,Payment,Rent Receivables,OR0020712,GL0052195,2024-01-30,,B-015,PNB,0,-80250.00
377350,AM-ST000025,CHG GLOBAL INC - EXHIBIT,,Payment,Rent Receivables,OR0020712,GL0052196,2024-01-30,,B-015,PNB,0,-80250.00
377352,AM-ST000025,CHG GLOBAL INC - EXHIBIT,,Payment,Rent Receivables,OR0020712,GL0052326,2024-01-30,,B-015,PNB,0,-80250.00
377354,AM-ST000025,CHG GLOBAL INC - EXHIBIT,,Payment,Rent Receivables,OR0020712,GL0054291,2024-01-30,,B-015,PNB,0,-80250.00
377356,AM-ST000025,CHG GLOBAL INC - EXHIBIT,,Payment,Rent Receivables,OR0020712,GL0054292,2024-01-30,,B-015,PNB,0,-80250.00
377358,AM-ST000025,CHG GLOBAL INC - EXHIBIT,,Payment,Rent Receivables,OR0020712,GL0056071,2024-01-30,,B-015,PNB,0,-80250.00
377360,AM-ST000025,CHG GLOBAL INC - EXHIBIT,,Payment,Rent Receivables,OR0020712,GL0056072,2024-01-30,,B-015,PNB,0,-80250.00
377037,AM-LT001006,VANTAGE FINANCIAL CORPORATION,ON PROCESS,Invoice,Rent Receivables,I-NT0000265,GL-NT0000436,2024-01-31,2024-02-10,,,57780.00,0
378848,AM-LT001019,EFFLORESCENCE BYGEM GIFT SHOP,ON PROCESS,Invoice,Rent Receivables,I-NT0000286,GL-NT0000461,2024-01-31,2024-02-10,,,38658.06,0
377027,AM-LT000968,SILVER BEST,ON PROCESS,Invoice,Rent Receivables,I-NT0000263,GL-NT0000434,2024-01-31,2024-02-10,,,32100.00,0
379169,AM-LT000002,OFELIA`S CANTEEN SERVICES,,Invoice,Rent Receivables,IC-0055175,GL0056265,2024-01-31,2024-02-10,,,20000.00,0
376618,AM-LT000873,ANNSHEREP FRAPPE MILKSHAKE STATION,ON PROCESS,Invoice,Rent Receivables,I-NT0000257,GL-NT0000427,2024-01-31,2024-02-10,,,16050.00,0
378723,AM-LT000060,AZE DEAL,,Invoice,Rent Receivables,I-NT0000283,GL-NT0000458,2024-01-31,2024-02-10,,,1280.00,0
388098,AM-LT000061,VENDO CORPORATION,,Invoice,Rent Receivables,I-NT0000640,GL-NT0000864,2024-01-31,2024-02-10,,,330.00,0
389320,AM-LT000060,AZE DEAL,,Invoice Adjustment,Rent Receivables,I-NT0000283,GL-NT0000458,2024-01-31,2024-02-10,,,0,-320.00
382303,AM-LT000873,ANNSHEREP FRAPPE MILKSHAKE STATION,ON PROCESS,Invoice Adjustment,Rent Receivables,I-NT0000257,GL-NT0000427,2024-01-31,2024-02-10,,,0,-5350.00
377855,AM-ST000398,LEYLAM - BILLBOARD,,Payment,Rent Receivables,0052949,GL-NT0000387,2024-01-31,,B-015,PNB,0,-10700.00
378858,AM-LT001019,EFFLORESCENCE BYGEM GIFT SHOP,ON PROCESS,Payment,Rent Receivables,B-NT0000244,GL-NT0000461,2024-01-31,,,,0,-38658.06
379447,AM-LT001006,VANTAGE FINANCIAL CORPORATION,ON PROCESS,Invoice Adjustment,Rent Receivables,I-NT0000265,GL-NT0000436,2024-01-31,2024-02-10,,,0,-57780.00
