ID,Tenant Code,Trade Name,Tin,Document Type,GL Account,Doc. No.,Ref. No.,Posting Date,Due Date,Bank Code,Bank Name,Debit,Credit
11891,ATT-LT000004,GOLDILOCKS,005-236-240-122,Invoice,Rent Receivables,IC0001888,GL0001933,2024-03-31,2024-04-08,,,85600.00,0
11851,ATT-LT000001,LEYLAM,009-331-123-081,Invoice,Rent Receivables,IC0001883,GL0001927,2024-03-31,2024-04-08,,,42800.00,0
12104,ATT-LT000002,MASTER SIOMAI,116-506-244-000,Invoice,Rent Receivables,IC0001933,GL0001978,2024-03-31,2024-04-08,,,26750.00,0
12060,ATT-LT000003,POTATO CORNER,474-783-214-010,Invoice,Rent Receivables,IC0001923,GL0001968,2024-03-31,2024-04-08,,,26750.00,0
12134,ATT-LT000029,SAVE N EARN WIRELESS,005-886-978-069,Invoice,Rent Receivables,IC0001939,GL0001984,2024-03-31,2024-04-08,,,23540.00,0
12857,ATT-LT000005,Thirsty Fruit Juices and Drinks,121-512-132-000,Invoice,Rent Receivables,IC0002071,GL0002117,2024-03-31,2024-04-08,,,23540.00,0
12023,ATT-LT000007,ZAGU,295-262-045-018,Invoice,Rent Receivables,IC0001915,GL0001960,2024-03-31,2024-04-08,,,22470.00,0
12145,ATT-LT000006,TURKS,211-157-680-000,Invoice,Rent Receivables,IC0001941,GL0001986,2024-03-31,2024-04-08,,,21400.00,0
11946,ATT-LT000008,MFI-MARCELA CHICKEN,004-283-221-012,Invoice,Rent Receivables,IC0001899,GL0001944,2024-03-31,2024-04-08,,,19260.00,0
11894,ATT-LT000004,GOLDILOCKS,005-236-240-122,Invoice,Creditable WHT Receivable,IC0001888,GL0001933,2024-03-31,2024-04-08,,,4000.00,0
11854,ATT-LT000001,LEYLAM,009-331-123-081,Invoice,Creditable WHT Receivable,IC0001883,GL0001927,2024-03-31,2024-04-08,,,2000.00,0
12107,ATT-LT000002,MASTER SIOMAI,116-506-244-000,Invoice,Creditable WHT Receivable,IC0001933,GL0001978,2024-03-31,2024-04-08,,,1250.00,0
12063,ATT-LT000003,POTATO CORNER,474-783-214-010,Invoice,Creditable WHT Receivable,IC0001923,GL0001968,2024-03-31,2024-04-08,,,1250.00,0
12137,ATT-LT000029,SAVE N EARN WIRELESS,005-886-978-069,Invoice,Creditable WHT Receivable,IC0001939,GL0001984,2024-03-31,2024-04-08,,,1100.00,0
12860,ATT-LT000005,Thirsty Fruit Juices and Drinks,121-512-132-000,Invoice,Creditable WHT Receivable,IC0002071,GL0002117,2024-03-31,2024-04-08,,,1100.00,0
12026,ATT-LT000007,ZAGU,295-262-045-018,Invoice,Creditable WHT Receivable,IC0001915,GL0001960,2024-03-31,2024-04-08,,,1050.00,0
12148,ATT-LT000006,TURKS,211-157-680-000,Invoice,Creditable WHT Receivable,IC0001941,GL0001986,2024-03-31,2024-04-08,,,1000.00,0
11949,ATT-LT000008,MFI-MARCELA CHICKEN,004-283-221-012,Invoice,Creditable WHT Receivable,IC0001899,GL0001944,2024-03-31,2024-04-08,,,900.00,0
11919,ATT-LT000004,GOLDILOCKS,005-236-240-122,Invoice,Creditable WHT Receivable-Expanded,IC0001893,GL0001938,2024-03-31,2024-04-08,,,632.14,0
11868,ATT-LT000001,LEYLAM,009-331-123-081,Invoice,Creditable WHT Receivable-Expanded,IC0001885,GL0001930,2024-03-31,2024-04-08,,,139.88,0
11948,ATT-LT000008,MFI-MARCELA CHICKEN,004-283-221-012,Invoice,VAT Output,IC0001899,GL0001944,2024-03-31,2024-04-08,,,0,-2160.00
12147,ATT-LT000006,TURKS,211-157-680-000,Invoice,VAT Output,IC0001941,GL0001986,2024-03-31,2024-04-08,,,0,-2400.00
12025,ATT-LT000007,ZAGU,295-262-045-018,Invoice,VAT Output,IC0001915,GL0001960,2024-03-31,2024-04-08,,,0,-2520.00
12136,ATT-LT000029,SAVE N EARN WIRELESS,005-886-978-069,Invoice,VAT Output,IC0001939,GL0001984,2024-03-31,2024-04-08,,,0,-2640.00
12859,ATT-LT000005,Thirsty Fruit Juices and Drinks,121-512-132-000,Invoice,VAT Output,IC0002071,GL0002117,2024-03-31,2024-04-08,,,0,-2640.00
12106,ATT-LT000002,MASTER SIOMAI,116-506-244-000,Invoice,VAT Output,IC0001933,GL0001978,2024-03-31,2024-04-08,,,0,-3000.00
12062,ATT-LT000003,POTATO CORNER,474-783-214-010,Invoice,VAT Output,IC0001923,GL0001968,2024-03-31,2024-04-08,,,0,-3000.00
11853,ATT-LT000001,LEYLAM,009-331-123-081,Invoice,VAT Output,IC0001883,GL0001927,2024-03-31,2024-04-08,,,0,-4800.00
11893,ATT-LT000004,GOLDILOCKS,005-236-240-122,Invoice,VAT Output,IC0001888,GL0001933,2024-03-31,2024-04-08,,,0,-9600.00
15078,ATT-LT000006,TURKS,211-157-680-000,Payment,Rent Receivables,PS0000591,GL0001986,2024-04-05,,B-011,PNB - ATT,0,-21400.00
15074,ATT-LT000001,LEYLAM,009-331-123-081,Payment,Rent Receivables,PS0000590,GL0001927,2024-04-05,,B-011,PNB - ATT,0,-42800.00
15086,ATT-LT000029,SAVE N EARN WIRELESS,005-886-978-069,Payment,Rent Receivables,PS0000592,GL0001984,2024-04-08,,B-011,PNB - ATT,0,-23540.00
14087,ATT-LT000005,Thirsty Fruit Juices and Drinks,121-512-132-000,Payment,Rent Receivables,PS0000544,GL0000505,2024-04-12,,B-011,PNB - ATT,0,-23540.00
14296,ATT-LT000004,GOLDILOCKS,005-236-240-122,Payment,Rent Receivables,PS0000564,GL0001933,2024-04-12,,B-011,PNB - ATT,0,-85600.00
15762,ATT-LT000007,ZAGU,295-262-045-018,Payment,Rent Receivables,PS0000669,GL0001960,2024-04-19,,B-011,PNB - ATT,0,-22470.00
15758,ATT-LT000005,Thirsty Fruit Juices and Drinks,121-512-132-000,Payment,Rent Receivables,PS0000668,GL0001118,2024-04-22,,B-011,PNB - ATT,0,-23540.00
15746,ATT-LT000002,MASTER SIOMAI,116-506-244-000,Payment,Rent Receivables,PS0000663,GL0001978,2024-04-22,,B-011,PNB - ATT,0,-26750.00
18892,ATT-LT000004,GOLDILOCKS,005-236-240-122,Invoice,Rent Receivables,IC0002935,GL0003014,2024-04-30,2024-05-08,,,85600.00,0
18907,ATT-LT000001,LEYLAM,009-331-123-081,Invoice,Rent Receivables,IC0002938,GL0003017,2024-04-30,2024-05-08,,,42800.00,0
18953,ATT-LT000002,MASTER SIOMAI,116-506-244-000,Invoice,Rent Receivables,IC0002948,GL0003027,2024-04-30,2024-05-08,,,26750.00,0
18979,ATT-LT000003,POTATO CORNER,474-783-214-010,Invoice,Rent Receivables,IC0002953,GL0003032,2024-04-30,2024-05-08,,,26750.00,0
18947,ATT-LT000029,SAVE N EARN WIRELESS,005-886-978-069,Invoice,Rent Receivables,IC0002946,GL0003025,2024-04-30,2024-05-08,,,23540.00,0
18925,ATT-LT000005,Thirsty Fruit Juices and Drinks,121-512-132-000,Invoice,Rent Receivables,IC0002942,GL0003021,2024-04-30,2024-05-08,,,23540.00,0
18940,ATT-LT000007,ZAGU,295-262-045-018,Invoice,Rent Receivables,IC0002944,GL0003023,2024-04-30,2024-05-08,,,22470.00,0
18915,ATT-LT000006,TURKS,211-157-680-000,Invoice,Rent Receivables,IC0002940,GL0003019,2024-04-30,2024-05-08,,,21400.00,0
20043,ATT-LT000008,MFI-MARCELA CHICKEN,004-283-221-012,Invoice,Rent Receivables,IC0003134,GL0003214,2024-04-30,2024-05-08,,,19260.00,0
18895,ATT-LT000004,GOLDILOCKS,005-236-240-122,Invoice,Creditable WHT Receivable,IC0002935,GL0003014,2024-04-30,2024-05-08,,,4000.00,0
18910,ATT-LT000001,LEYLAM,009-331-123-081,Invoice,Creditable WHT Receivable,IC0002938,GL0003017,2024-04-30,2024-05-08,,,2000.00,0
18956,ATT-LT000002,MASTER SIOMAI,116-506-244-000,Invoice,Creditable WHT Receivable,IC0002948,GL0003027,2024-04-30,2024-05-08,,,1250.00,0
18982,ATT-LT000003,POTATO CORNER,474-783-214-010,Invoice,Creditable WHT Receivable,IC0002953,GL0003032,2024-04-30,2024-05-08,,,1250.00,0
18950,ATT-LT000029,SAVE N EARN WIRELESS,005-886-978-069,Invoice,Creditable WHT Receivable,IC0002946,GL0003025,2024-04-30,2024-05-08,,,1100.00,0
18928,ATT-LT000005,Thirsty Fruit Juices and Drinks,121-512-132-000,Invoice,Creditable WHT Receivable,IC0002942,GL0003021,2024-04-30,2024-05-08,,,1100.00,0
18943,ATT-LT000007,ZAGU,295-262-045-018,Invoice,Creditable WHT Receivable,IC0002944,GL0003023,2024-04-30,2024-05-08,,,1050.00,0
18918,ATT-LT000006,TURKS,211-157-680-000,Invoice,Creditable WHT Receivable,IC0002940,GL0003019,2024-04-30,2024-05-08,,,1000.00,0
20046,ATT-LT000008,MFI-MARCELA CHICKEN,004-283-221-012,Invoice,Creditable WHT Receivable,IC0003134,GL0003214,2024-04-30,2024-05-08,,,900.00,0
18898,ATT-LT000004,GOLDILOCKS,005-236-240-122,Invoice,Creditable WHT Receivable-Expanded,IC0002936,GL0003015,2024-04-30,2024-05-08,,,759.64,0
18914,ATT-LT000001,LEYLAM,009-331-123-081,Invoice,Creditable WHT Receivable-Expanded,IC0002939,GL0003018,2024-04-30,2024-05-08,,,156.21,0
20045,ATT-LT000008,MFI-MARCELA CHICKEN,004-283-221-012,Invoice,VAT Output,IC0003134,GL0003214,2024-04-30,2024-05-08,,,0,-2160.00
18917,ATT-LT000006,TURKS,211-157-680-000,Invoice,VAT Output,IC0002940,GL0003019,2024-04-30,2024-05-08,,,0,-2400.00
18942,ATT-LT000007,ZAGU,295-262-045-018,Invoice,VAT Output,IC0002944,GL0003023,2024-04-30,2024-05-08,,,0,-2520.00
18949,ATT-LT000029,SAVE N EARN WIRELESS,005-886-978-069,Invoice,VAT Output,IC0002946,GL0003025,2024-04-30,2024-05-08,,,0,-2640.00
18927,ATT-LT000005,Thirsty Fruit Juices and Drinks,121-512-132-000,Invoice,VAT Output,IC0002942,GL0003021,2024-04-30,2024-05-08,,,0,-2640.00
18955,ATT-LT000002,MASTER SIOMAI,116-506-244-000,Invoice,VAT Output,IC0002948,GL0003027,2024-04-30,2024-05-08,,,0,-3000.00
18981,ATT-LT000003,POTATO CORNER,474-783-214-010,Invoice,VAT Output,IC0002953,GL0003032,2024-04-30,2024-05-08,,,0,-3000.00
18909,ATT-LT000001,LEYLAM,009-331-123-081,Invoice,VAT Output,IC0002938,GL0003017,2024-04-30,2024-05-08,,,0,-4800.00
18894,ATT-LT000004,GOLDILOCKS,005-236-240-122,Invoice,VAT Output,IC0002935,GL0003014,2024-04-30,2024-05-08,,,0,-9600.00
20784,ATT-LT000029,SAVE N EARN WIRELESS,005-886-978-069,Payment,Rent Receivables,PS0000925,GL0003025,2024-05-08,,B-011,PNB - ATT,0,-23540.00
20776,ATT-LT000001,LEYLAM,009-331-123-081,Payment,Rent Receivables,PS0000923,GL0003017,2024-05-08,,B-011,PNB - ATT,0,-42800.00
20780,ATT-LT000006,TURKS,211-157-680-000,Payment,Rent Receivables,PS0000924,GL0003019,2024-05-09,,B-011,PNB - ATT,0,-21400.00
21023,ATT-LT000002,MASTER SIOMAI,116-506-244-000,Payment,Rent Receivables,PS0000944,GL0003027,2024-05-09,,B-011,PNB - ATT,0,-26750.00
20772,ATT-LT000008,MFI-MARCELA CHICKEN,004-283-221-012,Payment,Rent Receivables,PS0000922,GL0001944,2024-05-15,,B-011,PNB - ATT,0,-19260.00
21019,ATT-LT000004,GOLDILOCKS,005-236-240-122,Payment,Rent Receivables,PS0000943,GL0003014,2024-05-15,,B-011,PNB - ATT,0,-85600.00
21469,ATT-LT000008,MFI-MARCELA CHICKEN,004-283-221-012,Payment,Rent Receivables,PS0001029,GL0003214,2024-05-22,,B-011,PNB - ATT,0,-19260.00
22524,ATT-LT000007,ZAGU,295-262-045-018,Payment,Rent Receivables,PS0001120,GL0003023,2024-05-23,,B-011,PNB - ATT,0,-22470.00
21606,ATT-LT000005,Thirsty Fruit Juices and Drinks,121-512-132-000,Payment,Rent Receivables,PS0001035,GL0002117,2024-05-23,,B-011,PNB - ATT,0,-23540.00
24575,ATT-LT000004,GOLDILOCKS,005-236-240-122,Invoice,Rent Receivables,IC0003783,GL0003893,2024-05-31,2024-06-08,,,85600.00,0
24582,ATT-LT000001,LEYLAM,009-331-123-081,Invoice,Rent Receivables,IC0003785,GL0003895,2024-05-31,2024-06-08,,,42800.00,0
24590,ATT-LT000002,MASTER SIOMAI,116-506-244-000,Invoice,Rent Receivables,IC0003787,GL0003897,2024-05-31,2024-06-08,,,26750.00,0
24629,ATT-LT000003,POTATO CORNER,474-783-214-010,Invoice,Rent Receivables,IC0003797,GL0003908,2024-05-31,2024-06-08,,,26750.00,0
24616,ATT-LT000029,SAVE N EARN WIRELESS,005-886-978-069,Invoice,Rent Receivables,IC0003793,GL0003904,2024-05-31,2024-06-08,,,23540.00,0
24622,ATT-LT000005,Thirsty Fruit Juices and Drinks,121-512-132-000,Invoice,Rent Receivables,IC0003795,GL0003906,2024-05-31,2024-06-08,,,23540.00,0
24603,ATT-LT000007,ZAGU,295-262-045-018,Invoice,Rent Receivables,IC0003789,GL0003900,2024-05-31,2024-06-08,,,22470.00,0
24610,ATT-LT000006,TURKS,211-157-680-000,Invoice,Rent Receivables,IC0003791,GL0003902,2024-05-31,2024-06-08,,,21400.00,0
24905,ATT-LT000008,MFI-MARCELA CHICKEN,004-283-221-012,Invoice,Rent Receivables,IC0003841,GL0003952,2024-05-31,2024-06-08,,,19260.00,0
24578,ATT-LT000004,GOLDILOCKS,005-236-240-122,Invoice,Creditable WHT Receivable,IC0003783,GL0003893,2024-05-31,2024-06-08,,,4000.00,0
24585,ATT-LT000001,LEYLAM,009-331-123-081,Invoice,Creditable WHT Receivable,IC0003785,GL0003895,2024-05-31,2024-06-08,,,2000.00,0
24593,ATT-LT000002,MASTER SIOMAI,116-506-244-000,Invoice,Creditable WHT Receivable,IC0003787,GL0003897,2024-05-31,2024-06-08,,,1250.00,0
24632,ATT-LT000003,POTATO CORNER,474-783-214-010,Invoice,Creditable WHT Receivable,IC0003797,GL0003908,2024-05-31,2024-06-08,,,1250.00,0
24619,ATT-LT000029,SAVE N EARN WIRELESS,005-886-978-069,Invoice,Creditable WHT Receivable,IC0003793,GL0003904,2024-05-31,2024-06-08,,,1100.00,0
24625,ATT-LT000005,Thirsty Fruit Juices and Drinks,121-512-132-000,Invoice,Creditable WHT Receivable,IC0003795,GL0003906,2024-05-31,2024-06-08,,,1100.00,0
24606,ATT-LT000007,ZAGU,295-262-045-018,Invoice,Creditable WHT Receivable,IC0003789,GL0003900,2024-05-31,2024-06-08,,,1050.00,0
24613,ATT-LT000006,TURKS,211-157-680-000,Invoice,Creditable WHT Receivable,IC0003791,GL0003902,2024-05-31,2024-06-08,,,1000.00,0
24908,ATT-LT000008,MFI-MARCELA CHICKEN,004-283-221-012,Invoice,Creditable WHT Receivable,IC0003841,GL0003952,2024-05-31,2024-06-08,,,900.00,0
24581,ATT-LT000004,GOLDILOCKS,005-236-240-122,Invoice,Creditable WHT Receivable-Expanded,IC0003784,GL0003894,2024-05-31,2024-06-08,,,687.86,0
24589,ATT-LT000001,LEYLAM,009-331-123-081,Invoice,Creditable WHT Receivable-Expanded,IC0003786,GL0003896,2024-05-31,2024-06-08,,,150.30,0
24907,ATT-LT000008,MFI-MARCELA CHICKEN,004-283-221-012,Invoice,VAT Output,IC0003841,GL0003952,2024-05-31,2024-06-08,,,0,-2160.00
24612,ATT-LT000006,TURKS,211-157-680-000,Invoice,VAT Output,IC0003791,GL0003902,2024-05-31,2024-06-08,,,0,-2400.00
