ID,Tenant Code,Trade Name,Tin,Document Type,GL Account,Doc. No.,Ref. No.,Posting Date,Due Date,Bank Code,Bank Name,Debit,Credit
379302,ACT-ST000127,EO Executive Optical -Storage Room Occupancy,009-904-219-005,Invoice Adjustment,VAT Output,I-NT0000270,GL-NT0000445,2024-01-05,2024-01-13,,,480.00,0
377338,ACT-ST000127,EO Executive Optical -Storage Room Occupancy,009-904-219-005,Invoice,Creditable WHT Receivable,I-NT0000270,GL-NT0000445,2024-01-05,2024-01-13,,,200.00,0
379300,ACT-ST000127,EO Executive Optical -Storage Room Occupancy,009-904-219-005,Invoice,Creditable WHT Receivable,I-NT0000300,GL-NT0000475,2024-01-05,2024-01-13,,,200.00,0
379303,ACT-ST000127,EO Executive Optical -Storage Room Occupancy,009-904-219-005,Invoice Adjustment,Creditable WHT Receivable,I-NT0000270,GL-NT0000445,2024-01-05,2024-01-13,,,0,-200.00
377337,ACT-ST000127,EO Executive Optical -Storage Room Occupancy,009-904-219-005,Invoice,VAT Output,I-NT0000270,GL-NT0000445,2024-01-05,2024-01-13,,,0,-480.00
379299,ACT-ST000127,EO Executive Optical -Storage Room Occupancy,009-904-219-005,Invoice,VAT Output,I-NT0000300,GL-NT0000475,2024-01-05,2024-01-13,,,0,-480.00
377336,ACT-ST000127,EO Executive Optical -Storage Room Occupancy,009-904-219-005,Invoice,Rent Income,I-NT0000270,GL-NT0000445,2024-01-05,2024-01-13,,,0,-4000.00
379298,ACT-ST000127,EO Executive Optical -Storage Room Occupancy,009-904-219-005,Invoice,Rent Income,I-NT0000300,GL-NT0000475,2024-01-05,2024-01-13,,,0,-4000.00
379301,ACT-ST000127,EO Executive Optical -Storage Room Occupancy,009-904-219-005,Invoice Adjustment,Rent Receivables,I-NT0000270,GL-NT0000445,2024-01-05,2024-01-13,,,0,-4280.00
374901,ACT-LT000002,Antepara Sunglasses,004-724-825-007,Payment,Rent Receivables,OR0004813,GL0055368,2024-01-05,,B-003,PNB,0,-16050.00
373348,ACT-LT000176,PT TELCO DISTRIBUTIONS INC.,933-692-650-000,Payment,Rent Receivables,OR0004861,GL0054444,2024-01-05,,B-003,PNB,0,-21400.00
373354,ACT-LT000013,The Prawn Farm,009-657-620-002,Payment,Rent Receivables,OR0004862,GL0054999,2024-01-05,,B-003,PNB,0,-131342.50
373520,ACT-LT000187,L ROYALE SKIN CARE AND WELLNESS SHOP,133-891-233-002,Payment,Rent Receivables,OR0004863,GL0053524,2024-01-08,,B-003,PNB,0,-0.40
373512,ACT-LT000187,L ROYALE SKIN CARE AND WELLNESS SHOP,133-891-233-002,Payment,Rent Receivables,OR0004863,GL0051734,2024-01-08,,B-003,PNB,0,-7202.80
373522,ACT-LT000011,The Lemon Co,722-106-936-000,Payment,Rent Receivables,OR0004864,GL0054415,2024-01-08,,B-003,PNB,0,-8560.00
376392,ACT-LT000065,Rulls Cellphone Accessories,287-630-372-000,Payment,Rent Receivables,OR0004820,GL0055406,2024-01-08,,B-003,PNB,0,-16050.00
374897,ACT-LT000004,Turks Shawarma,211-157-680-001,Payment,Rent Receivables,OR0004812,GL0055398,2024-01-08,,B-003,PNB,0,-21400.00
373516,ACT-LT000187,L ROYALE SKIN CARE AND WELLNESS SHOP,133-891-233-002,Payment,Rent Receivables,OR0004863,GL0052719,2024-01-08,,B-003,PNB,0,-28248.00
373588,ACT-LT000005,Davids Salon,005-886-677-000,Payment,Rent Receivables,OR0004865,GL0055400,2024-01-08,,B-003,PNB,0,-52287.69
374939,ACT-LT000012,EO Executive Optical,009-904-219-005,Payment,Rent Receivables,OR0004814,GL0055370,2024-01-08,,B-003,PNB,0,-59171.00
376452,ACT-LT000007,The Shawarma Shack,213-914-653-000,Payment,Rent Receivables,OR0004821,GL0051183,2024-01-09,,B-003,PNB,0,-10700.00
376456,ACT-LT000007,The Shawarma Shack,213-914-653-000,Payment,Rent Receivables,OR0004821,GL0051712,2024-01-09,,B-003,PNB,0,-10700.00
376460,ACT-LT000007,The Shawarma Shack,213-914-653-000,Payment,Rent Receivables,OR0004821,GL0052674,2024-01-09,,B-003,PNB,0,-10700.00
376466,ACT-LT000007,The Shawarma Shack,213-914-653-000,Payment,Rent Receivables,OR0004821,GL0053504,2024-01-09,,B-003,PNB,0,-10700.00
376470,ACT-LT000007,The Shawarma Shack,213-914-653-000,Payment,Rent Receivables,OR0004821,GL0054428,2024-01-09,,B-003,PNB,0,-10700.00
376474,ACT-LT000007,The Shawarma Shack,213-914-653-000,Payment,Rent Receivables,OR0004821,GL0055393,2024-01-09,,B-003,PNB,0,-10700.00
374112,ACT-LT000028,Dimsum Break,009-726-880-001,Payment,Rent Receivables,OR0004866,GL0048971,2024-01-10,,B-003,PNB,0,-92290.71
373725,ACT-ST000052,Do Si Rak,750-834-119-000,Invoice,Rent Receivables,IC0054874,GL0055886,2024-01-11,2024-01-19,,,17120.00,0
373728,ACT-ST000052,Do Si Rak,750-834-119-000,Invoice,Creditable WHT Receivable,IC0054874,GL0055886,2024-01-11,2024-01-19,,,800.00,0
373727,ACT-ST000052,Do Si Rak,750-834-119-000,Invoice,VAT Output,IC0054874,GL0055886,2024-01-11,2024-01-19,,,0,-1920.00
374541,ACT-LT000049,Golden Locket Jewelry Shop New,758-079-643-000,Payment,Rent Receivables,OR0004869,GL0050040,2024-01-11,,B-003,PNB,0,-6064.46
374545,ACT-LT000049,Golden Locket Jewelry Shop New,758-079-643-000,Payment,Rent Receivables,OR0004869,GL0051207,2024-01-11,,B-003,PNB,0,-13310.04
373726,ACT-ST000052,Do Si Rak,750-834-119-000,Invoice,Rent Income,IC0054874,GL0055886,2024-01-11,2024-01-19,,,0,-16000.00
374537,ACT-LT000046,Sticker Race Prints and Design,494-403-926-000,Payment,Rent Receivables,OR0004868,GL0055396,2024-01-11,,B-003,PNB,0,-16050.00
374427,ACT-LT000037,Chowking,004-917-256-007,Payment,Rent Receivables,OR0004867,GL0054083,2024-01-11,,B-003,PNB,0,-151098.88
376859,ACT-ST000124,IBEX - BILLBOARD,008-028-126-005,Invoice,Rent Receivables,IC-0055045,GL0056098,2024-01-12,2024-01-20,,,17120.00,0
376831,ACT-ST000123,IBEX - LED BILLBOARD,008-028-126-005,Invoice,Rent Receivables,IC-0055043,GL0056096,2024-01-12,2024-01-22,,,10700.00,0
376862,ACT-ST000124,IBEX - BILLBOARD,008-028-126-005,Invoice,Creditable WHT Receivable,IC-0055045,GL0056098,2024-01-12,2024-01-20,,,800.00,0
376834,ACT-ST000123,IBEX - LED BILLBOARD,008-028-126-005,Invoice,Creditable WHT Receivable,IC-0055043,GL0056096,2024-01-12,2024-01-22,,,500.00,0
376833,ACT-ST000123,IBEX - LED BILLBOARD,008-028-126-005,Invoice,VAT Output,IC-0055043,GL0056096,2024-01-12,2024-01-22,,,0,-1200.00
376861,ACT-ST000124,IBEX - BILLBOARD,008-028-126-005,Invoice,VAT Output,IC-0055045,GL0056098,2024-01-12,2024-01-20,,,0,-1920.00
376832,ACT-ST000123,IBEX - LED BILLBOARD,008-028-126-005,Invoice,Rent Income,IC-0055043,GL0056096,2024-01-12,2024-01-22,,,0,-10000.00
374589,ACT-LT000406,TEALOKA MILK TEA SHOP,431-526-219-004,Payment,Rent Receivables,OR0004871,GL0055458,2024-01-12,,B-003,PNB,0,-10700.00
374565,ACT-LT000581,Too Nice to Slice Cake Gallery,009-995-831-000,Payment,Rent Receivables,OR0004870,GL0055463,2024-01-12,,B-003,PNB,0,-10700.00
376860,ACT-ST000124,IBEX - BILLBOARD,008-028-126-005,Invoice,Rent Income,IC-0055045,GL0056098,2024-01-12,2024-01-20,,,0,-16000.00
374893,ACT-LT000270,BOHOL GLUTA SHOP,317-465-449-000,Payment,Rent Receivables,OR0004811,GL0055753,2024-01-12,,B-005,Banks of the Philippine Islands,0,-41195.00
373751,ACT-ST000112,Shoe box Footwear Shop,330-809-248-000,Invoice,Rent Receivables,IC0054880,GL0055892,2024-01-13,2024-01-21,,,21400.00,0
373754,ACT-ST000112,Shoe box Footwear Shop,330-809-248-000,Invoice,Creditable WHT Receivable,IC0054880,GL0055892,2024-01-13,2024-01-21,,,1000.00,0
373756,ACT-ST000112,Shoe box Footwear Shop,330-809-248-000,Payment,Rent Receivables,B0027343,GL0055891,2024-01-13,,,,0,-300.00
373753,ACT-ST000112,Shoe box Footwear Shop,330-809-248-000,Invoice,VAT Output,IC0054880,GL0055892,2024-01-13,2024-01-21,,,0,-2400.00
373752,ACT-ST000112,Shoe box Footwear Shop,330-809-248-000,Invoice,Rent Income,IC0054880,GL0055892,2024-01-13,2024-01-21,,,0,-20000.00
373758,ACT-ST000112,Shoe box Footwear Shop,330-809-248-000,Payment,Rent Receivables,B0027343,GL0055892,2024-01-13,,,,0,-21100.00
374700,ACT-LT000034,DUNKIN DONUTS,005-886-781-013,Payment,Rent Receivables,OR0004872,GL0055364,2024-01-15,,B-003,PNB,0,-26516.10
374734,ACT-LT000284,HAPPYVILLE KIDS PLAY CENTER,451-957-644-000,Payment,Rent Receivables,OR0004874,GL0055477,2024-01-15,,B-003,PNB,0,-28648.46
374770,ACT-LT000001,"Ibex Global Solutions (Philippines), Inc.",008-028-126-005,Payment,Rent Receivables,OR0004875,GL0055356,2024-01-15,,B-003,PNB,0,-2420939.72
374985,ACT-LT000028,Dimsum Break,009-726-880-001,Payment,Rent Receivables,OR0004878,GL0049847,2024-01-16,,B-003,PNB,0,-10906.84
378708,ACT-LT000225,Miniso,347-873-958-000,Payment,Rent Receivables,0004826,GL0055479,2024-01-16,,B-003,PNB,0,-85078.16
378630,ACT-ST000052,Do Si Rak,750-834-119-000,Payment,Rent Receivables,0004881,GL0053322,2024-01-17,,B-003,PNB,0,-667.20
375155,ACT-LT000217,Nom Nom Corndog,427-885-233-000,Payment,Rent Receivables,OR0004883,GL0049342,2024-01-17,,B-003,PNB,0,-4254.68
375151,ACT-LT000217,Nom Nom Corndog,427-885-233-000,Payment,Rent Receivables,OR0004883,GL0048447,2024-01-17,,B-003,PNB,0,-7487.72
375041,ACT-LT000122,Our Delibread,006-121-744-001,Payment,Rent Receivables,OR0004879,GL0055414,2024-01-17,,B-003,PNB,0,-12840.00
378634,ACT-ST000052,Do Si Rak,750-834-119-000,Payment,Rent Receivables,0004881,GL0054157,2024-01-17,,B-003,PNB,0,-16390.80
375147,ACT-LT000215,Standard Insurance,000-821-466-029,Payment,Rent Receivables,OR0004882,GL0055366,2024-01-17,,B-003,PNB,0,-58105.30
373733,ACT-ST000053,OTOP Hub-Crissander,294-900-441-000,Invoice,Rent Receivables,IC0054877,GL0055889,2024-01-18,2024-01-26,,,5000.00,0
375187,ACT-LT000047,AVOMANGO FOOD CORNER,735-173-527-000,Payment,Rent Receivables,OR0004885,GL0053491,2024-01-18,,B-003,PNB,0,-1729.20
375161,ACT-ST000053,OTOP Hub-Crissander,294-900-441-000,Payment,Rent Receivables,OR0004884,GL0054162,2024-01-18,,B-003,PNB,0,-5000.00
375163,ACT-ST000053,OTOP Hub-Crissander,294-900-441-000,Payment,Rent Receivables,OR0004884,GL0055888,2024-01-18,,B-003,PNB,0,-5000.00
373734,ACT-ST000053,OTOP Hub-Crissander,294-900-441-000,Invoice,Rent Income,IC0054877,GL0055889,2024-01-18,2024-01-26,,,0,-5000.00
375165,ACT-ST000053,OTOP Hub-Crissander,294-900-441-000,Payment,Rent Receivables,OR0004884,GL0055889,2024-01-18,,B-003,PNB,0,-5000.00
375191,ACT-LT000047,AVOMANGO FOOD CORNER,735-173-527-000,Payment,Rent Receivables,OR0004885,GL0054417,2024-01-18,,B-003,PNB,0,-20973.60
375261,ACT-LT000057,Body and Sole,915-951-665-000,Payment,Rent Receivables,OR0004886,GL0052663,2024-01-19,,B-003,PNB,0,-31226.88
375271,ACT-LT000006,Zamin Foreign Exchange,246-575-985-000,Payment,Rent Receivables,OR0004887,GL0055402,2024-01-19,,B-003,PNB,0,-42800.00
375343,ACT-LT000008,Estrella Bakery,316-552-087-001,Payment,Rent Receivables,OR0004888,GL0053474,2024-01-20,,B-003,PNB,0,-34479.68
375347,ACT-LT000008,Estrella Bakery,316-552-087-001,Payment,Rent Receivables,OR0004888,GL0054400,2024-01-20,,B-003,PNB,0,-34479.68
375353,ACT-LT000008,Estrella Bakery,316-552-087-001,Payment,Rent Receivables,OR0004888,GL0055350,2024-01-20,,B-003,PNB,0,-34479.68
376869,ACT-ST000126,IBEX - PYLON SIGNAGE,008-028-126-005,Invoice,Rent Receivables,IC-0055047,GL0056100,2024-01-24,2024-02-04,,,3210.00,0
376872,ACT-ST000126,IBEX - PYLON SIGNAGE,008-028-126-005,Invoice,Creditable WHT Receivable,IC-0055047,GL0056100,2024-01-24,2024-02-04,,,150.00,0
376871,ACT-ST000126,IBEX - PYLON SIGNAGE,008-028-126-005,Invoice,VAT Output,IC-0055047,GL0056100,2024-01-24,2024-02-04,,,0,-360.00
376870,ACT-ST000126,IBEX - PYLON SIGNAGE,008-028-126-005,Invoice,Rent Income,IC-0055047,GL0056100,2024-01-24,2024-02-04,,,0,-3000.00
379272,ACT-LT000015,Potato Corner,010-314-863-000,Payment,Rent Receivables,0004830,GL0054426,2024-01-24,,B-003,PNB,0,-21400.00
379278,ACT-LT000015,Potato Corner,010-314-863-000,Payment,Rent Receivables,0004831,GL0055767,2024-01-24,,B-003,PNB,0,-21400.00
376512,ACT-ST000130,Happyville Kids Play Center - Pop Up Exhibit,451-957-644-000,Payment,Rent Receivables,AR00058230,GL0056081,2024-01-25,,B-003,PNB,0,-8560.00
376611,ACT-LT000049,Golden Locket Jewelry Shop New,758-079-643-000,Payment,Rent Receivables,0004890,GL0051207,2024-01-27,,B-003,PNB,0,-8089.96
376615,ACT-LT000049,Golden Locket Jewelry Shop New,758-079-643-000,Payment,Rent Receivables,0004890,GL0051724,2024-01-27,,B-003,PNB,0,-11338.54
376880,ACT-LT000182,Vitabella Bubble Drink and Coffee Shop,232-640-091-000,Payment,Rent Receivables,0004822,GL0038780,2024-01-29,,B-003,PNB,0,-7018.80
376876,ACT-LT000182,Vitabella Bubble Drink and Coffee Shop,232-640-091-000,Payment,Rent Receivables,0004822,GL0037823,2024-01-29,,B-003,PNB,0,-13974.80
376640,ACT-LT000187,L ROYALE SKIN CARE AND WELLNESS SHOP,133-891-233-002,Payment,Rent Receivables,0004891,GL0054448,2024-01-29,,B-003,PNB,0,-16471.60
376636,ACT-LT000187,L ROYALE SKIN CARE AND WELLNESS SHOP,133-891-233-002,Payment,Rent Receivables,0004891,GL0053524,2024-01-29,,B-003,PNB,0,-28247.60
376873,ACT-LT000614,Bohol Transport Cooperative,N/A,Invoice,Rent Receivables,IC-0055048,GL0056101,2024-01-30,2024-02-10,,,4000.00,0
376874,ACT-LT000614,Bohol Transport Cooperative,N/A,Invoice,Rent Income,IC-0055048,GL0056101,2024-01-30,2024-02-10,,,0,-4000.00
376777,ACT-LT000021,Alvas Chicharon,151-009-472-000,Payment,Rent Receivables,0004892,GL0053479,2024-01-30,,B-003,PNB,0,-7490.00
376787,ACT-LT000028,Dimsum Break,009-726-880-001,Payment,Rent Receivables,0004893,GL0049847,2024-01-30,,B-003,PNB,0,-50000.00
378697,ACT-LT000225,Miniso,347-873-958-000,Invoice,Rent Receivables,IC-0055159,GL0056244,2024-01-31,2024-02-10,,,85078.16,0
378700,ACT-LT000225,Miniso,347-873-958-000,Invoice,Creditable WHT Receivable,IC-0055159,GL0056244,2024-01-31,2024-02-10,,,3975.62,0
378699,ACT-LT000225,Miniso,347-873-958-000,Invoice,VAT Output,IC-0055159,GL0056244,2024-01-31,2024-02-10,,,0,-9541.48
378698,ACT-LT000225,Miniso,347-873-958-000,Invoice,Rent Income,IC-0055159,GL0056244,2024-01-31,2024-02-10,,,0,-79512.30
377026,ACT-LT000614,Bohol Transport Cooperative,N/A,Payment,Rent Receivables,OR0004894,GL0056101,2024-02-01,,B-003,PNB,0,-4000.00
377061,ACT-LT000021,Alvas Chicharon,151-009-472-000,Payment,Rent Receivables,OR0004896,GL0054409,2024-02-02,,B-003,PNB,0,-7490.00
377057,ACT-LT000176,PT TELCO DISTRIBUTIONS INC.,933-692-650-000,Payment,Rent Receivables,OR0004895,GL0055417,2024-02-02,,B-003,PNB,0,-21400.00
379313,ACT-ST000127,EO Executive Optical -Storage Room Occupancy,009-904-219-005,Invoice,Rent Receivables,I-NT0000302,GL-NT0000477,2024-02-05,2024-02-13,,,4280.00,0
379316,ACT-ST000127,EO Executive Optical -Storage Room Occupancy,009-904-219-005,Invoice,Creditable WHT Receivable,I-NT0000302,GL-NT0000477,2024-02-05,2024-02-13,,,200.00,0
379315,ACT-ST000127,EO Executive Optical -Storage Room Occupancy,009-904-219-005,Invoice,VAT Output,I-NT0000302,GL-NT0000477,2024-02-05,2024-02-13,,,0,-480.00
377909,ACT-LT000401,MASTER SIOMAI,918-980-720-002,Payment,Rent Receivables,0004825,GL0053535,2024-02-05,,B-005,Banks of the Philippine Islands,0,-3184.14
379314,ACT-ST000127,EO Executive Optical -Storage Room Occupancy,009-904-219-005,Invoice,Rent Income,I-NT0000302,GL-NT0000477,2024-02-05,2024-02-13,,,0,-4000.00
377911,ACT-LT000401,MASTER SIOMAI,918-980-720-002,Payment,Rent Receivables,0004825,GL0054461,2024-02-05,,B-005,Banks of the Philippine Islands,0,-8560.00
377913,ACT-LT000401,MASTER SIOMAI,918-980-720-002,Payment,Rent Receivables,0004825,GL0055452,2024-02-05,,B-005,Banks of the Philippine Islands,0,-8560.00
377271,ACT-LT000009,Sunburst Fried Chicken,102-297-458-000,Payment,Rent Receivables,OR0004897,GL0055932,2024-02-06,,B-003,PNB,0,-31485.17
